region,speedup
04527.de,116.95817823853324
appint.com,14.614036794536275
atibloggo.com,430.3596753109101
androidomnia.com,686.1384911800549
calixnetworks.com,371.90955714431465
bunnys-s.net,11.756224816101854
boldbusinesstalk.com,151.19094321998887
benic.us,47.02849729258822
aluminiumrohr.net,157.84282357194505
258xt.com,33.858314037762845
belestrane.org,32.68486208822991
abusers.de,24.63054110481815
ballsports.de,19.40460449935379
asbest.com,32.408295228136986
camelfart.com,21.736373089174226
brasserie-madeira.com,107.74148431669916
a7640.cn,80.96265686626032
bemaps.com,20.32374452049527
animetengoku.com,49.36732471448915
candidatepro.com,17.523687210871874
breimeier.de,1.620142819278237
brandtjes.nl,21.983540090546256
c2meworld.com,35.20369792553091
0and6.com,15.51346979044599
ayefir.com,37.02570752341626
a992.cn,345.7328200929643
aggravatedmusic.com,28.026883896807743
2009lincoln.net,29.897800897391647
billones.org,14.48290390719425
6680x.net,353.6676929822889
atollmusic.com,40.21259292236971
ciegos.org,45.44524177847316
ahmetusal.com,19.31587254738409
beitler.net,20.97564060266139
cdreleases.net,31.12078905476918
candidatestats.com,17.1152445725332
bikebali.com,108.8449026550428
7n.org,21.70568160583798
78983.com,24.875247203196672
1080t.com,168.9217960839257
blacknight-mt2.de,17.47096338046524
aahoroscopes.com,23.019581881831694
ant1fm.net,29.805504969350707
aquabib.com,139.14458284709187
browse007.com,25.396663547165875
abortionrights.net,17.97825169315048
aspservice.ch,208.59892254765344
bcbsv.com,68.0106586471432
besiri.net,3.5034405982572987
bossbuildhost.com,30.91697876662329
chczy.com,18.25877744941389
billigsten.de,171.36802599593193
75883.com,19.573851850851973
17silver.com,258.2469334913216
apocc.org,14.621660058748937
ameritar.com,24.47345432917933
clabberhead.com,22.129983171278983
8jdh.com,178.5475051151192
atouchofclassautobody.com,68.19565625565414
beug.com,181.80700781161556
arisaithendral.com,38.26166345590083
235c.com,14.87113134743016
claudiablacknews.com,30.235149756725537
astroberater24.de,27.74255760975685
bedwab.com,12.689588323877988
clubbingspain.net,222.0347034682204
cfakes.net,78.97048546635838
1moment.net,16.950310518887882
1clicktofreecash.com,29.08506618928723
bpmjapan.com,19.052412187144483
bridgitmendlerfan.net,102.88190648952715
adho.net,406.9639333190065
738yc.com,101.27009512923566
annetsofa.com,99.77956315646598
authenticsportsinc.com,20.46264662339141
6868gs.com,66.4985891317634
cbda.org,25.590474504840557
carolcity.net,4.105540964402711
brexio.com,21.02888644125021
6load.com,89.92032164917525
a4e.org,118.43669520753156
artesian.ca,19.60138785813216
artsa7.com,22.870508332585345
4uk4e.com,62.86692584831441
cesvasf.com,26.303280904594537
13ns.com,32.76208486496824
abioc.com,118.18828228546096
7stv.com,22.738057301128748
cerg.net,127.69966318098146
blindsquirrelseeds.com,119.26400917467474
cabinetofdrcaligari.com,19.397284365190497
afro-masks.com,106.15065287179692
applyhotjobs.com,14.488520599064088
brandonchurch.org,0.8813458394483427
71694.com,17.658232215768592
belsoft.ch,45.77936554027077
alnashmi.com,16.459109096480002
cfmgy.com,15.866882423346476
37192.com,16.082666771934846
anassin.com,35.387239313710985
afre.org,12.984433379478704
a6364.cn,53.732593829590726
7ssw.com,20.879159308737965
bleiksdagan.com,2.26984830128178
101team.com,30.919462834433595
clubpenguincommunity.com,75.7600900140208
bjltld.com,12.384983404363965
83257.de,210.29821501124084
bisdu.com,156.3506514567792
